"","source","country","scientific_name","status"
"100161","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Switzerland","Coronilla varia","natur"
"100171","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Ukraine","Coronilla varia","natur"
"100181","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Armenia","Coronilla varia","natur"
"10019","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Azerbaijan","Coronilla varia","natur"
"100201","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Georgia","Coronilla varia","natur"
"100221","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Iraq","Coronilla varia","natur"
"100231","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Lebanon","Coronilla varia","natur"
"100241","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"100251","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"100261","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10027","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10028","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10029","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10030","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10031","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10032","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10033","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10034","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Russian Federation","Coronilla varia","natur"
"10036","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Turkey","Coronilla varia","natur"
"100371","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?315214)","Turkmenistan","Coronilla varia","natur"
"10087","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10088","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10089","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10090","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10091","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"100921","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10093","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10094","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"100951","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","United States","Pistia stratiotes","natur"
"10096","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","Puerto Rico","Pistia stratiotes","natur"
"100971","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10098","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10099","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10100","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10104","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Australia","Pistia stratiotes","natur"
"10105","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","China","Pistia stratiotes","natur"
"10106","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Cambodia","Pistia stratiotes","natur"
"10107","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Indonesia","Pistia stratiotes","natur"
"10109","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Malaysia","Pistia stratiotes","natur"
"10110","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Philippines","Pistia stratiotes","natur"
"10111","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003')","Thailand","Pistia stratiotes","natur"
"10113","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Rivers, 2002')","United States","Pistia stratiotes","natur"
"10124","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('LCD, 2000')","Japan","Cinnamomum camphora","natur"
"10161","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?2964)","China","Ampelopsis brevipedunculata","natur"
"10168","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Armenia","Onopordum acanthium","natur"
"10169","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Azerbaijan","Onopordum acanthium","natur"
"10170","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Georgia","Onopordum acanthium","natur"
"10171","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Iraq","Onopordum acanthium","natur"
"10172","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Kazakhstan","Onopordum acanthium","natur"
"10173","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Pakistan","Onopordum acanthium","natur"
"10174","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Tajikistan","Onopordum acanthium","natur"
"10175","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Onopordum acanthium","natur"
"10176","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkey","Onopordum acanthium","natur"
"10177","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkmenistan","Onopordum acanthium","natur"
"10179","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Albania","Onopordum acanthium","natur"
"10180","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Austria","Onopordum acanthium","natur"
"10181","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bulgaria","Onopordum acanthium","natur"
"10182","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","France","Onopordum acanthium","natur"
"10183","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Germany","Onopordum acanthium","natur"
"10184","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Greece","Onopordum acanthium","natur"
"10185","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Hungary","Onopordum acanthium","natur"
"10186","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Italy","Onopordum acanthium","natur"
"10188","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Portugal","Onopordum acanthium","natur"
"10189","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Romania","Onopordum acanthium","natur"
"10190","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Spain","Onopordum acanthium","natur"
"10191","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Ukraine","Onopordum acanthium","natur"
"10224","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Kyrgyzstan","Onopordum acanthium","natur"
"10225","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Onopordum acanthium","natur"
"10226","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Onopordum acanthium","natur"
"10227","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Czech Republic","Onopordum acanthium","natur"
"10228","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Switzerland","Onopordum acanthium","natur"
"10281","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Armenia","Centaurea diffusa","natur"
"102821","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Azerbaijan","Centaurea diffusa","natur"
"102831","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Georgia","Centaurea diffusa","natur"
"102841","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Turkey","Centaurea diffusa","natur"
"102851","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Centaurea diffusa","natur"
"102871","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bulgaria","Centaurea diffusa","natur"
"102881","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Greece","Centaurea diffusa","natur"
"10290","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Romania","Centaurea diffusa","natur"
"102911","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Ukraine","Centaurea diffusa","natur"
"103121","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Russian Federation","Centaurea diffusa","natur"
"103131","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Carpenter and Murray, Undated')","Ukraine","Centaurea diffusa","natur"
"10337","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Algeria","Centaurea melitensis","natur"
"103391","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Morocco","Centaurea melitensis","natur"
"103401","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Portugal","Centaurea melitensis","natur"
"103411","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Spain","Centaurea melitensis","natur"
"103421","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Tunisia","Centaurea melitensis","natur"
"103431","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","France","Centaurea melitensis","natur"
"103441","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Greece","Centaurea melitensis","natur"
"103451","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Italy","Centaurea melitensis","natur"
"103461","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Portugal","Centaurea melitensis","natur"
"103471","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2003')","Spain","Centaurea melitensis","natur"
"10477","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?2072)","China","Ailanthus altissima","natur"
"10478","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?2073)","China","Ailanthus altissima","natur"
"10479","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?2074)","China","Ailanthus altissima","natur"
"10480","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ars-grin.gov/cgi-bin/npgs/html/taxon.pl?2075)","China","Ailanthus altissima","natur"
"10503","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Remaley, 2000')","China","Wisteria sinensis","natur"
"10516","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2002.')","Ecuador","Passiflora foetida","natur"
"10518","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2002.')","United States","Passiflora foetida","natur"
"10529","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('EPPC, 2001')","United States","Passiflora foetida","natur"
"10530","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Wunderlin & Hansen, 2003.')","United States","Passiflora foetida","natur"
"10535","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Whistler, 1995.')","United States","Passiflora foetida","natur"
"10570","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2003.')","Papua New Guinea","Pistia stratiotes","natur"
"105971","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (http://www.ces.ncsu.edu/depts/hort/consumer/factsheets/maritime/Albizju.htm)","China","Albizia julibrissin","natur"
"105981","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","Bhutan","Albizia julibrissin","natur"
"105991","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","India","Albizia julibrissin","natur"
"10600","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","Japan","Albizia julibrissin","natur"
"106011","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","Nepal","Albizia julibrissin","natur"
"106021","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","Pakistan","Albizia julibrissin","natur"
"106071","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('ILDIS World Database of Legumes, 2000.')","Myanmar","Albizia julibrissin","natur"
"106121","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2002')","Marshall Islands","Casuarina equisetifolia","natur"
"106161","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('PIER, 2002')","Palau","Casuarina equisetifolia","natur"
"106211","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Indonesia","Casuarina equisetifolia","natur"
"106221","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Malaysia","Casuarina equisetifolia","natur"
"106231","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Myanmar","Casuarina equisetifolia","natur"
"106241","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Philippines","Casuarina equisetifolia","natur"
"106251","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Thailand","Casuarina equisetifolia","natur"
"106271","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Australia","Casuarina equisetifolia","natur"
"10628","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Australia","Casuarina equisetifolia","natur"
"106291","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Fiji","Casuarina equisetifolia","natur"
"106301","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","Vanuatu","Casuarina equisetifolia","natur"
"106311","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","French Polynesia","Casuarina equisetifolia","natur"
"106331","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, 2004')","India","Casuarina equisetifolia","natur"
"10661","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('Jones, 1997')","United States","Colubrina asiatica","natur"
"10663","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","United States","Colubrina asiatica","natur"
"106641","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Vanuatu","Colubrina asiatica","natur"
"10665","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Kenya","Colubrina asiatica","natur"
"10666","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Madagascar","Colubrina asiatica","natur"
"10667","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Mozambique","Colubrina asiatica","natur"
"10668","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Seychelles","Colubrina asiatica","natur"
"10669","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Colubrina asiatica","natur"
"10670","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","China","Colubrina asiatica","natur"
"10672","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Cambodia","Colubrina asiatica","natur"
"10673","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","India","Colubrina asiatica","natur"
"10674","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Indonesia","Colubrina asiatica","natur"
"10676","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Malaysia","Colubrina asiatica","natur"
"10677","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Myanmar","Colubrina asiatica","natur"
"10678","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Papua New Guinea","Colubrina asiatica","natur"
"10679","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Philippines","Colubrina asiatica","natur"
"10680","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Thailand","Colubrina asiatica","natur"
"106811","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Sri Lanka","Colubrina asiatica","natur"
"10683","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Australia","Colubrina asiatica","natur"
"106841","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Fiji","Colubrina asiatica","natur"
"10685","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","New Caledonia","Colubrina asiatica","natur"
"10686","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Solomon Islands","Colubrina asiatica","natur"
"10714","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Austria","Centaurea biebersteinii","natur"
"10716","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Bulgaria","Centaurea biebersteinii","natur"
"10717","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Czech Republic","Centaurea biebersteinii","natur"
"10721","GISIN_Species Statuses. Uploaded on 24th Nov 2015 ('USDA, ARS, Undated')","Hungary","Centaurea biebersteinii","natur"
